teamname,bcs,team,opponent,line,overunder,ownscore,opponentscore,vseteamname,date,day,month,year,season,realspread,win,tie
San Jose State,0,43,100,-1,,32,30,"San Jose State University (San Jose, CA) ",30sep1995,30,9,1995,1995,2,1,0
San Jose State,0,43,75,-4,,7,21,"San Jose State University (San Jose, CA) ",04nov1995,4,11,1995,1995,-14,0,0
San Jose State,0,43,135,3,,28,45,"San Jose State University (San Jose, CA) ",18nov1995,18,11,1995,1995,-17,0,0
San Jose State,0,43,71,36,,7,45,"San Jose State University (San Jose, CA) ",09sep1995,9,9,1995,1995,-38,0,0
San Jose State,0,43,106,16,,33,47,"San Jose State University (San Jose, CA) ",02sep1995,2,9,1995,1995,-14,0,0
San Jose State,0,43,74,5.5,,38,37,"San Jose State University (San Jose, CA) ",11nov1995,11,11,1995,1995,1,1,0
San Jose State,0,43,44,23,,7,40,"San Jose State University (San Jose, CA) ",23sep1995,23,9,1995,1995,-33,0,0
San Jose State,0,43,68,1,,17,18,"San Jose State University (San Jose, CA) ",16sep1995,16,9,1995,1995,-1,0,0
San Jose State,0,43,108,-9.5,,52,14,"San Jose State University (San Jose, CA) ",14oct1995,14,10,1995,1995,38,1,0
San Jose State,0,43,132,21,,20,49,"San Jose State University (San Jose, CA) ",02nov1996,2,11,1996,1996,-29,0,0
San Jose State,0,43,50,4,,38,17,"San Jose State University (San Jose, CA) ",09nov1996,9,11,1996,1996,21,1,0
San Jose State,0,43,40,27,,16,52,"San Jose State University (San Jose, CA) ",28sep1996,28,9,1996,1996,-36,0,0
San Jose State,0,43,87,22,,22,45,"San Jose State University (San Jose, CA) ",05oct1996,5,10,1996,1996,-23,0,0
San Jose State,0,43,44,24.5,,25,45,"San Jose State University (San Jose, CA) ",07sep1996,7,9,1996,1996,-20,0,0
San Jose State,0,43,109,20,,18,28,"San Jose State University (San Jose, CA) ",12oct1996,12,10,1996,1996,-10,0,0
San Jose State,0,43,41,-1,,26,25,"San Jose State University (San Jose, CA) ",21sep1996,21,9,1996,1996,1,1,0
San Jose State,0,43,54,36.5,,10,53,"San Jose State University (San Jose, CA) ",16nov1996,16,11,1996,1996,-43,0,0
San Jose State,0,43,108,,,31,28,"San Jose State University (San Jose, CA) ",23nov1996,23,11,1996,1996,3,1,0
San Jose State,0,43,42,22,,0,45,"San Jose State University (San Jose, CA) ",31aug1996,31,8,1996,1996,-45,0,0
San Jose State,0,43,89,20,,13,36,"San Jose State University (San Jose, CA) ",19oct1996,19,10,1996,1996,-23,0,0
San Jose State,0,43,106,27,,2,25,"San Jose State University (San Jose, CA) ",14sep1996,14,9,1996,1996,-23,0,0
San Jose State,0,43,108,,,55,48,"San Jose State University (San Jose, CA) ",22nov1997,22,11,1997,1997,7,1,0
San Jose State,0,43,132,14,,21,48,"San Jose State University (San Jose, CA) ",08nov1997,8,11,1997,1997,-27,0,0
San Jose State,0,43,42,16,,25,22,"San Jose State University (San Jose, CA) ",25oct1997,25,10,1997,1997,3,1,0
San Jose State,0,43,87,29,,10,30,"San Jose State University (San Jose, CA) ",20sep1997,20,9,1997,1997,-20,0,0
San Jose State,0,43,111,16.5,,10,56,"San Jose State University (San Jose, CA) ",13sep1997,13,9,1997,1997,-46,0,0
San Jose State,0,43,106,30,,12,28,"San Jose State University (San Jose, CA) ",06sep1997,6,9,1997,1997,-16,0,0
San Jose State,0,43,50,1.5,,38,14,"San Jose State University (San Jose, CA) ",15nov1997,15,11,1997,1997,24,1,0
San Jose State,0,43,89,21.5,,20,55,"San Jose State University (San Jose, CA) ",11oct1997,11,10,1997,1997,-35,0,0
San Jose State,0,43,41,3,,10,7,"San Jose State University (San Jose, CA) ",18oct1997,18,10,1997,1997,3,1,0
San Jose State,0,43,81,18,,12,26,"San Jose State University (San Jose, CA) ",04oct1997,4,10,1997,1997,-14,0,0
San Jose State,0,43,109,7.5,,12,53,"San Jose State University (San Jose, CA) ",01nov1997,1,11,1997,1997,-41,0,0
San Jose State,0,43,132,5,,6,34,"San Jose State University (San Jose, CA) ",14nov1998,14,11,1998,1998,-28,0,0
San Jose State,0,43,80,-9,,12,17,"San Jose State University (San Jose, CA) ",12sep1998,12,9,1998,1998,-5,0,0
San Jose State,0,43,63,5.5,,37,20,"San Jose State University (San Jose, CA) ",26sep1998,26,9,1998,1998,17,1,0
San Jose State,0,43,33,18,,43,46,"San Jose State University (San Jose, CA) ",24oct1998,24,10,1998,1998,-3,0,0
San Jose State,0,43,50,-7.5,,45,17,"San Jose State University (San Jose, CA) ",07nov1998,7,11,1998,1998,28,1,0
San Jose State,0,43,109,14,,21,24,"San Jose State University (San Jose, CA) ",21nov1998,21,11,1998,1998,-3,0,0
San Jose State,0,43,41,4.5,,21,28,"San Jose State University (San Jose, CA) ",17oct1998,17,10,1998,1998,-7,0,0
San Jose State,0,43,98,6.5,,20,17,"San Jose State University (San Jose, CA) ",10oct1998,10,10,1998,1998,3,1,0
San Jose State,0,43,134,29,,14,52,"San Jose State University (San Jose, CA) ",03oct1998,3,10,1998,1998,-38,0,0
San Jose State,0,43,39,23.5,,3,58,"San Jose State University (San Jose, CA) ",19sep1998,19,9,1998,1998,-55,0,0
San Jose State,0,43,93,6.5,,17,49,"San Jose State University (San Jose, CA) ",31oct1998,31,10,1998,1998,-32,0,0
San Jose State,0,43,106,14.5,,35,23,"San Jose State University (San Jose, CA) ",05sep1998,5,9,1998,1998,12,1,0
San Jose State,0,43,109,15,,12,63,"San Jose State University (San Jose, CA) ",20nov1999,20,11,1999,1999,-51,0,0
San Jose State,0,43,St. Marys Cal.,,,38,3,"San Jose State University (San Jose, CA) ",18sep1999,18,9,1999,1999,35,1,0
San Jose State,0,43,116,28,,21,29,"San Jose State University (San Jose, CA) ",04sep1999,4,9,1999,1999,-8,0,0
San Jose State,0,43,110,6,,0,42,"San Jose State University (San Jose, CA) ",09oct1999,9,10,1999,1999,-42,0,0
San Jose State,0,43,98,9.5,,7,49,"San Jose State University (San Jose, CA) ",16oct1999,16,10,1999,1999,-42,0,0
San Jose State,0,43,41,6.5,,26,42,"San Jose State University (San Jose, CA) ",30oct1999,30,10,1999,1999,-16,0,0
San Jose State,0,43,97,-4,,34,10,"San Jose State University (San Jose, CA) ",25sep1999,25,9,1999,1999,24,1,0
San Jose State,0,43,50,-3,,41,62,"San Jose State University (San Jose, CA) ",06nov1999,6,11,1999,1999,-21,0,0
